MABTree,257084,4887770224,981.301,915,1691,4592,8802481,10858.2,751.542,730,1268,1562,8747831,9112.95,1045.74,984,1673,4802,9157100,10652.1,776.689,756,1322,1613,8388572,9027.17,1109.98,1039,1797,4866,8403247,11180.5,822.905,805,1401,1689,6733108,9495.14,1126.63,1053,1825,4832,7217241,11391.1,838.901,822,1433,1717,7136912,9364.79,1130.86,1063,1755,4743,7988772,11809.5,841.732,833,1451,1732,7920893,10092.3,1170.24,1099,1845,4761,8823826,11638.8,883.669,873,1512,1797,9009599,9981.37,1195.88,1116,1943,5070,9172509,11546.9,897.599,886,1531,1816,7187944,9610.01,1202.62,1123,1937,5057,7313793,11489.5,907.584,897,1541,1823,6568673,9865.23,1206.77,1130,1898,4840,7963825,11760.9,919.58,910,1565,1850,7927170,10160.8,LinearSearch,10,7
MABTree,123359,4887770224,958.6,907,1593,2020,8078382,10111.4,732.362,712,1250,1542,7945498,8834.79,1023.31,971,1653,2094,8047085,10741,767.185,749,1318,1609,7941411,9309.29,1081.93,1026,1737,2170,8045074,10925.2,809.822,796,1389,1677,7929450,9514.02,1103.48,1044,1767,2203,8057162,11448.6,828.843,816,1424,1707,7932876,9484.38,1109.81,1053,1743,2224,8013130,11508.7,828.772,823,1439,1719,7934308,9747.83,1147.78,1087,1800,2231,8031188,11615.9,855.619,847,1486,1770,7932861,9862.08,1170.86,1105,1850,2281,8017394,11975.8,868.574,860,1501,1781,7924732,10011.7,1178.15,1112,1860,2299,8073984,11853.3,879.944,874,1519,1800,7950257,9621.5,1183.28,1119,1853,2290,8237683,11878.2,891.864,885,1540,1825,7902757,9969.87,LinearSearch,10,6
MABTree,116552,4887770224,985.409,931,1645,2084,8044816,10699.5,758.476,733,1283,1580,7921926,9534.72,1052.81,1000,1702,2164,8043047,10929.4,780.175,758,1328,1619,7914763,9572.31,1126.71,1068,1806,2253,8120093,11383.4,842.367,824,1429,1720,7906973,9524.4,1156.16,1096,1844,2289,8548378,11689.9,867.409,844,1460,1747,7934187,10166.9,1158.32,1102,1805,2303,8010494,11770.2,873.336,851,1473,1755,8123517,10100.5,1200.9,1140,1872,2322,8009483,12116.9,885.565,876,1527,1817,7908484,9959.12,1217.28,1152,1922,2370,8036775,11873,898.431,887,1542,1830,8113301,10308.6,1223.77,1158,1930,2385,8013533,11910.1,909.154,900,1557,1847,7959958,10234.9,1228.02,1163,1917,2372,8007953,12056.5,919.803,910,1569,1856,7917465,10425.3,LinearSearch,10,8
FINEdex,2233694,8290048789,1188.97,1045,3341,4947,18779705,12431.3,750.726,682,1520,1823,6775913,8898.53,1173.33,1089,3228,4894,8975330,11658,802.052,761,1580,1874,8228636,9178.28,1182.38,1110,1992,4833,8249224,10969.3,839.219,822,1645,1967,6572890,9571.92,1207.39,1129,1957,4691,7859486,11776.2,869.724,866,1721,2074,7913887,9666.44,1237.14,1153,2008,4784,8736551,12123.1,899.082,897,1785,2136,8966526,9892.49,1263.84,1176,2058,4863,9016498,12101.7,931.362,925,1847,2184,8196307,10360.1,1292.49,1206,2109,4948,8287903,11776.5,961.984,954,1905,2232,7124193,10374.5,1325.69,1241,2166,5027,7341795,12102,986.098,979,1942,2257,7126357,10369.5,1352.82,1271,2203,5093,8684840,12479.9,1007.85,1000,1970,2279,8718393,10906.5,BinarySearch,64
FINEdex,2066078,8290048789,1158.92,1112,1757,2012,8762470,11997.7,762.076,694,1515,1827,9041518,9609.21,1180.52,1128,1777,2032,8755170,11725.7,817.783,771,1588,1890,8907128,9707.8,1196.76,1138,1826,2132,8742801,12148,855.814,830,1656,1988,9037056,10256.7,1215.97,1152,1887,2241,8774107,11978,887.072,870,1727,2083,8735439,10246.9,1244,1173,1956,2323,8771254,12266,919.301,900,1798,2153,8722492,10585.5,1273.08,1200,2014,2384,8763489,12218.5,947.291,925,1853,2199,8710999,10498.4,1297.17,1223,2057,2424,8750828,12369.8,973.043,950,1900,2232,8705782,10574.3,1323.04,1250,2096,2468,8739781,12310.4,999.088,974,1941,2267,8705345,10819.8,1348.08,1279,2132,2505,8744130,12369.8,1021.08,997,1973,2291,8708334,10811.5,LinearSearch,64
FINEdex,2072357,8290048789,1197.39,1149,1808,2071,8692981,11675.8,780.337,717,1578,1896,8671898,9354.43,1209.01,1154,1820,2084,8707896,11616.7,833.508,794,1643,1950,8674456,9780.88,1222.44,1162,1862,2180,8748518,11861.5,874.472,857,1718,2053,8682993,10121,1244.01,1176,1925,2290,8857957,12215.2,904.15,895,1783,2142,8683423,10508.3,1271.8,1198,1998,2377,8871039,12310.3,934.977,927,1853,2214,8680214,10456.4,1300.95,1225,2059,2436,8745879,12054.6,967.539,958,1916,2266,8676278,10646,1330.64,1253,2106,2483,8683334,12593.4,995.997,985,1964,2302,8678792,10839,1357.52,1282,2146,2522,8695063,12484.4,1020.66,1009,2003,2332,8660641,11078.2,1380.31,1308,2174,2556,8740847,12533.4,1044.53,1035,2037,2362,8663170,11087.2,LinearAVX,64
Wormhole,5635360,6400000000,902.759,669,10242,20105,31818254,12755.7,415.721,412,977,1270,7420707,7000.14,1130.38,732,21815,25756,97974907,25134.4,469.896,471,1128,1390,7634112,7360.84,1060.81,751,5182,27883,7680578,11217.4,494.277,500,1183,1450,8206896,7780.13,1201,793,23887,29223,266770115,60943.4,537.931,550,1269,1536,7032282,7452.6,1220.61,811,24591,29389,9107167,12598.9,552.205,567,1295,1575,9133909,8242.47,1184.46,818,22293,30028,9475126,11826.9,568.214,583,1333,1656,6841588,8175.93,1205.86,832,22275,30566,9488865,12291.9,581.408,598,1366,1706,8707865,8088.73,1283.39,849,24590,31469,605267979,135899,621.746,632,1435,1771,8169418,8036.22,1286.42,868,25040,30616,9527734,12869.5,629.058,640,1450,1787,6986501,8232.36
ART,2670948,8275709304,462.886,375,2661,4368,10222348,7617.88,323.636,328,941,1247,9976007,6448.41,491.93,404,2699,4420,10810419,8224.24,344.421,360,1007,1298,8710207,6139.57,513.481,425,2731,4469,10181129,7835.39,360.675,376,1049,1330,9433473,6874.74,530.452,439,2746,4473,10287407,8849.18,372.701,389,1079,1352,10127251,7227.23,544.337,450,2762,4507,10346389,9130.96,383.163,401,1103,1370,10170502,7606.2,552.438,457,2770,4521,10345404,8890.16,391.338,413,1120,1382,10015907,7816.58,562.128,464,2782,4542,10300858,9435.36,396.817,424,1135,1393,10003706,7394.83,568.401,470,2786,4542,10249155,9250.81,403.002,433,1149,1403,9954702,7533.15,573.727,474,2790,4540,10269917,9364.41,406.085,440,1156,1408,10029692,7257.7
XIndex,6366457,35406723416,2347.87,1699,11029,18203,5796118,8417.24,1129.73,960,3369,5040,3661009,3866.21,1840.46,1630,4196,5780,3904059,5012.14,1131.78,1000,3095,4476,3653204,3335.76,1793.21,1634,3720,5510,3665398,3818.82,1126.74,1032,3015,4423,2312440,2761.25,1834.08,1672,3689,5324,3801668,3637.89,1137.33,1056,2874,4340,2687082,2242.91,1901.03,1713,4010,5483,3913715,3889.16,1180.15,1090,2930,4246,2705217,2094.87,1965.84,1757,4190,5559,3860241,4123.53,1204.6,1112,2945,4254,2722835,2036.3,1982.38,1762,4290,5569,3945841,4234.51,1243.07,1131,3092,4490,1923962,2644.87,2015.54,1778,4420,5687,3822818,3971.21,1273.5,1148,3200,4607,1956334,2538.03,2070.03,1808,4540,5831,3969869,4117.21,1307.81,1173,3299,4696,2007183,2370.28,ExponentialSearch,16
XIndex,2732500,14193077664,1579.77,1509,3425,6221,17584629,4889.97,900.303,863,2153,3681,4225108,2498.49,1629.5,1574,3185,5281,2474597,1455.03,956.353,904,2456,4233,3937738,3119.09,1661.89,1602,3107,5156,14624261,3649.64,995.929,938,2537,4808,4472753,2871.41,1703.88,1630,3439,5370,3071159,1815.66,1031.24,970,2570,5010,3575075,2935.87,1755.57,1670,3539,5420,7148403,2697.78,1087.52,1020,2597,5157,3470526,2978.75,1802.73,1699,3744,5499,3451929,3215.49,1106.59,1040,2728,5228,3133559,1429.6,1853.19,1738,3954,5610,3220036,3471.46,1146.51,1074,3000,5470,3219276,3274.03,1881.59,1763,4037,5667,3403311,3451.31,1198.26,1109,3579,5643,3171011,4081.07,1914.36,1785,4222,6123,3196363,3119.51,1230.67,1135,3610,5407,3128768,4063.62,BinarySearch,64
XIndex,6234570,35425846944,1805.82,1664,4442,7995,4053140,3299.29,1104.98,1020,2753,4022,4155199,2858.62,1807.97,1694,3539,5701,3466424,2771.51,1159.46,1079,3026,4248,3975836,3041.78,1862.11,1738,3568,5612,3411320,2933.31,1213.25,1150,3117,4397,3791626,2767.17,1934.61,1793,3709,5507,3442382,3173.32,1259.5,1195,3234,4538,3873281,3222.5,2000.09,1831,3901,5508,3387065,3712.67,1290.03,1226,3297,4653,3991457,3199.26,2072.17,1870,4143,5574,3889768,4380.09,1321.09,1266,3360,4733,4119822,2220.34,2158.68,1914,4412,5772,4094836,4881.58,1323.31,1280,3360,4864,2358271,1908.56,2243.2,1951,4617,5945,4082784,4679.95,1347.93,1304,3414,4868,2308352,2601.41,2319.51,1997,4738,6027,4134498,5045.14,1390.54,1332,3459,4877,2520083,2882.2,BinarySearch,16
